ID,Title,Abstract,Date Published,Tags,DOI,URL,Contributors,Provider
bgt67_v1,Approximating Cognitive Representations Using Space,"In everyday life, people intuitively use space to make meaningful distinctions between objects. In this paper, we present a novel, free-to-use on-line experimental paradigm that capitalizes on these intuitions: GRIS (Generating Representations in Space). In GRIS experiments, participants manipulate a set of objects (text, audio, images) and place them on canvases. Following an introduction to the paradigm, we present three studies which demonstrate how experiments in the GRIS paradigm can both a) replicate prior psycholinguistic results and b) reveal nuanced insights about human and computational representations.",2025-09-21T04:52:43.985897,"acceptability,cognition,cognitive science,linguistics,llms,paradigm,psycholinguistics,representation,similarity,space,typicality",,https://osf.io/preprints/psyarxiv/bgt67_v1/,,psyarxiv
gjt52_v2,Mid-Frontal Theta Power Associated With Instruction-Based Modulations in Cognitive Stability and Flexibility,"Cognitive stability and flexibility are often conceived as two antagonistic modes of cognitive control. While stability supports the maintenance of a stable task focus and resistance against interference, cognitive flexibility facilitates adaptive responses to changing demands. In a pre-registered electroencephalography study, we investigated the mechanisms underlying adjustments in cognitive stability and flexibility by examining neural signatures of cognitive control adjustments. Specifically, we tested whether deliberate enhancements in cognitive stability and flexibility levels were associated with a facilitation of goal shielding and shifting, respectively. Participants completed a task-switching experiment in which they received explicit strategy instructions that aimed at promoting either cognitive stability or flexibility in a within-subjects design. We assessed mid-frontal theta power as an indicator of cognitive control recruitment and effort mobilization. Participants succeeded in adopting the instructed control states and behaviorally exhibited inverse adjustments in indicators of cognitive stability and flexibility. However, we did not find any differences in theta power in response to shielding or shifting demands between conditions. Consistent with previous studies and subjective effort ratings, more stable control states were further not associated with a generally increased recruitment of cognitive control. We thus did not find that adjustments in cognitive stability and flexibility were linked to modulations in effort or cognitive control recruitment. Potential processes that may have promoted more effective task shielding and shifting are discussed, providing directions for future research.",2025-09-19T19:03:49.636115,"cognitive control,meta-control,mid-frontal theta,task switching",,https://osf.io/preprints/psyarxiv/gjt52_v2/,,psyarxiv
w7j5t_v1,Moderation is best: Examination of the effects of videogaming skills and frequency on everyday cognition across adulthood.,"Digital games can shape everyday cognition, yet the roles of player skill, videogame genre, and play frequency across adulthood remain unclear. We studied 507 adult gamers of 3 age-groups (18–35, 36–55, 56+ years) to test how gaming skill and frequency relate to everyday memory and executive functioning. Participants completed the Gaming Skills Questionnaire (GSQ) and measures of everyday cognition: the Executive Skills Questionnaire–Revised, Everyday Memory Questionnaire–Revised, and Prospective and Retrospective Memory Questionnaire. Confirmatory factor analyses supported the GSQ’s validity and reliability. Mixed-effects models estimated main and interaction effects of skill, frequency, age, and videogame genre. Higher skill was linked to fewer difficulties—especially for strategy and role-playing games—with advantages in planning, emotion regulation, and prospective/retrospective memory. In contrast, higher frequency was linked to more difficulties, particularly among younger adults. Puzzle play showed mixed associations: better organisation/time management but greater behavioural-regulation challenges. Age moderated several effects, with benefits attenuating from young to middle-aged and older groups. Findings specify conditions for genre-specific links with everyday memory and executive control: skill appears beneficial, whereas excessive frequency may undermine control processes. The GSQ offers a genre-sensitive measure for profiling gaming skill and frequency and can support research and practice on everyday memory across the lifespan.",2025-09-20T13:04:28.422636,,,https://osf.io/preprints/psyarxiv/w7j5t_v1/,,psyarxiv
n8pmg_v1,Value through cognitive effort: Working for an environmental organization increases subsequent donations,"Cognitive effort is a characteristic but understudied feature of many pro-environmental behaviors, and traditionally, it is mostly discussed as a barrier that keeps people from behaving pro-environmentally. In contrast, contemporary frameworks of cognitive effort show that effort can also be beneficial, for example by increasing the subjective value of the outcome of an effortful action. From this new perspective, we conducted an exploratory secondary analysis of existing data from an online study (N = 1160) featuring the Work for Environmental Protection Task (WEPT), which allows participants to exert real cognitive effort in exchange for donations to a pre-selected pro-environmental organization. We found that after performing the WEPT, participants were more likely to donate additional bonus money to their assigned organization compared to an alternative organization, suggesting a higher subjective value of the former. To assess the robustness of this finding, we conducted a high-powered, preregistered confirmatory study (N = 801). We found that the differential pattern in the donation decisions replicated with a larger effect size and was also consistent with self-reported subjective value of the organizations. These findings indicate that spending effort for the benefit of a pro-environmental organization can increase the value assigned to that organization. This resonates with the idea that effort is more than just a barrier and can have a positive effect on pro-environmental behavior.",2025-09-19T14:08:46.378458,,,https://osf.io/preprints/psyarxiv/n8pmg_v1/,,psyarxiv
6mrux_v2,A global matching model of choice and response times in the Deese-Roediger-McDermott semantic and structural false recognition paradigms,"One of the most common method of eliciting false memories in the laboratory is the Deese-Roediger-McDermott paradigm (Deese, 1959; Roediger \&amp; McDermott, 1995), where participants study a set of items that are all similar to a non-presented critical lure. A common finding is that false recognition to critical lures is much higher than to other non-presented items and in some cases is even comparable to true recognition, regardless of whether similarity is semantic or structural (e.g., phonological or orthographic) relations. While there exists a handful of computational models of this paradigm, they have only been applied to semantic but not structural false recognition, they have not been fit at the level of individual participants, and they have not been applied to response times (RTs). We present a global matching model that addresses all three of these current gaps. Global similarity of semantic and structural representations drives a pair of linear ballistic accumulators, which are used to produce decisions as well as complete RT distributions. In addition to being able to account for heightened false recognition of critical lures, the model was able to account for differences across both individual participants and items, lower correlations between semantic and structural false recognition than true recognition, differences in false recognition across levels of processing, improved true recognition but not false recognition with higher study time, and heightened false recognition under speed emphasis. The model suggests that semantic and structural false recognition can be explained using only a single retrieval mechanism.",2025-09-19T18:18:51.973347,"Deese-Roediger-McDermott paradigm,false memory,false recognition,global matching models,recognition memory,response times",,https://osf.io/preprints/psyarxiv/6mrux_v2/,,psyarxiv
ebh7q_v1,Word recognition in pre-foreign language learners: The role of form overlap,"This study tests how form overlap with the L1 influences young learners’ ability to recognize L2 words from continuous speech before they receive classroom instruction in English as a foreign language (EFL). German 6- to 9-year-olds were tested on their ability to recognize words in English utterances that overlapped in form with their L1 translation equivalents (e.g. cognate words, milk-Milch /mɪlk/ - /mɪlx/) or did not (e.g. noncognate words, smoke - Rauch, /smoʊk/ - /raʊ̯x/). L1 form similarity neither influenced performance at the group level nor when differences in individual L1 skills were considered. This pattern of results remained even when, in Experiment 2, the L1 word form was pre-activated visually. Unlike adults’, pre-EFL learners’ recognition of words in continuous speech does not seem to be affected by form similarity to the L1, which we link to differences in how form-meaning mappings are relevant in FL learning across development.",2025-09-18T15:06:46.818158,,,https://osf.io/preprints/psyarxiv/ebh7q_v1/,,psyarxiv
pmnz6_v1,Cognitive Restraint versus Restriction:  An Investigation of Daily Eating Patterns Among Women with Restrictive Eating Disorders,"Research has found only small-to-moderate correlations between cognitive restraint (efforts to reduce food intake) and dietary restriction (actual reduction in food intake). How scores on retrospective self-report measures of cognitive restraint and restriction relate to restrictive eating in daily life among women with eating disorders characterized by restrictive eating is unknown. In the current study, the Eating Pathology Symptoms Inventory Cognitive Restraint (EPSI-CR) and Restriction (EPSI-R) subscale scores were: 1) compared across women with anorexia nervosa (AN; n = 58), bulimia nervosa (BN; n = 56), avoidant/restrictive food intake disorder (ARFID; n = 31), and non-eating disorder controls (NED; n = 53), and 2) correlated with frequency of daily restrictive eating reported via two-weeks of ecological momentary assessment. EPSI-CR scores were significantly higher in the AN group than all other groups, and people with BN scored significantly higher than ARFID and NED groups, whose scores did not significantly differ. EPSI-R scores did not significantly vary between AN and ARFID, and these groups both scored higher than BN, who scored higher than NEDs. EPSI-CR scores were not significantly correlated with frequency of restrictive eating in daily life in any diagnostic group, suggesting that past-month cognitive restraint was not associated with dietary restriction in daily life. EPSI-R scores were strongly correlated with frequency of dietary restriction in women with BN and ARFID, but not women with AN, demonstrating a discrepancy between EMA and retrospective responses. Overall, results highlight the importance of differentiating cognitive restraint and restriction when assessing and treating eating disorders.",2025-09-18T10:15:04.701668,"anorexia nervosa,avoidant/restrictive food intake disorder,bulimia nervosa,cognitive restraint,dietary restriction,eating disorders,ecological momentary assessment",,https://osf.io/preprints/psyarxiv/pmnz6_v1/,,psyarxiv
hjdpr_v2,Tap Harder: Cognitive Inhibition and Induced Emotions Predict Tapping Force in Young and Older Adults.,"Research on sensorimotor synchronization typically examines finger tapping to auditory rhythms. These studies generally investigate timing accuracy, largely neglecting the force of tapping, which provides information on exertion and thus is relevant to clinical applications of cued movement. In two experiments with healthy young and older adults, we examined the possible influence of i) cognitive function, ii) subjective factors, and iii) properties of music on the force of music-cued finger tapping, alongside possible aging effects. We found that better cognitive switching/inhibition ability inversely predicted tapping force, whereas more positively rated emotions induced by the music predicted greater tapping force. Despite known declines of motor and cognitive functions in aging, we found that age group was not a predictive factor of force, suggesting that age does not affect spontaneous force in finger tapping. We examined other relevant factors based on previous findings, including working memory, familiarity with the music, and whether the music was activating, but these also did not predict applied force. These findings demonstrate differential effects of cognitive differences and auditory cue aspects on motor control in finger tapping settings, with practical implications for improving training or rehabilitation that includes music-based movement.",2025-09-17T18:01:02.607848,,,https://osf.io/preprints/psyarxiv/hjdpr_v2/,,psyarxiv
rnuec_v3,Deciding to simulate: Cognitive mechanisms of predicting the decisions of others,"People often rely on simulating the other person’s state of mind when trying to understand and predict their behaviour. Likewise, converging evidence suggests similar cognitive and neural processes are engaged when making decisions for ourselves and when predicting the decisions of others, pointing towards mental simulation as the underlying mechanism of prediction. In this study, we tested this hypothesis directly, leveraging the fact that, under the simulation hypothesis, any predictions made with a biased decision-making process should also be biased. We first induced a bias in participant’s risk perception by adapting them to contexts with high or low risks, and then asked them to predict decisions of a risk-seeking and risk-averse agent in a mediumrisk context. Our findings provide partial support for the simulation hypothesis; the adaptation manipulation resulted in biased predicted decisions, suggesting that these predictions were made with participants’ own (biased) decision-making system. Surprisingly, this behavioural effect only emerged during predictions for a risk-averse, but not risk-seeking agent. Modeling predictions with the drift-diffusion model suggested that the prediction bias mapped onto a group difference in the risk tendency parameter when predicting for the risk-averse, but not risk-seeking agent. Furthermore, participants’ risk tendency when deciding for themselves correlated with predicted behaviour of the risk-averse, but not risk-seeking agent, suggesting the perceived similarity of the other agent as a mediating factor. Altogether, our findings support the view that people engage in simulating others’ decisions with their own mind, but also suggest that the perceived similarity with the other person may determine their prediction strategy.",2025-09-17T12:45:49.085268,"decision-making,prediction,risky choice,simulation theory,Theory of mind",,https://osf.io/preprints/psyarxiv/rnuec_v3/,,psyarxiv
eyr4a_v1,Desire Thinking as a Cognitive Mechanism of Yearning after Bereavement,"Yearning is hallmark of grief and prolonged grief, but its psychological underpinnings are poorly understood. We aimed to address this by building on the phenomenological similarities with craving and investigating the role of desire thinking, a voluntary cognitive process central to activating craving. A community sample of bereaved adults (N = 676) completed the Oxford Grief Desire Thinking Scale (OG-DT). Psychometric validity of the two-factor solution (imaginal reunion, elaborative efforts) was excellent. Another three-wave longitudinal sample (N = 275) completed the OG-DT and measures of yearning and proximity-seeking at 0–6 months after loss as well as 6 and 12 months later. Yearning mediated the relationship between both imaginal reunion and elaborative efforts and proximity-seeking behaviors. These findings suggest that desire thinking may be a cognitive driver of yearning, which in turn motivates efforts to cope with the desire. Thus, desire thinking could present a new modifiable target for intervention.",2025-09-16T19:30:19.555292,,,https://osf.io/preprints/psyarxiv/eyr4a_v1/,,psyarxiv
pa5q7_v1,Fifteen years on: a review of the Cam‐CAN study of the cognitive neuroscience of ageing,"The Cambridge Centre for Ageing and Neuroscience (Cam‐CAN, www.cam‐can.org) was established 15 years ago to investigate the cognitive and brain bases of healthy adult ageing. Data from its first three stages were shared with other researchers around the world, resulting in many scientific findings. Here were review these findings under the broad headings of “neuroscience of ageing”, “methodological developments” and “clinical/translational use”, and look to future longitudinal continuation and sharing of further data.",2025-09-17T08:55:15.524221,,,https://osf.io/preprints/psyarxiv/pa5q7_v1/,,psyarxiv
jyq9w_v1,Regulating intense fear: Does cognitive reappraisal attenuate physiological and behavioral fear responses in an immersive VR environment?,"Emotional experience and the regulation thereof are typically studied using picture inventories or short films to induce and modify affective states. These approaches, however, lack ecological validity due to their passive and receptive nature. Recent innovations in virtual reality and mobile neurophysiological technologies have enabled researchers to study the behavioral and neural correlates of more ecologically valid emotional responses. In this preregistered study, 58 healthy participants were randomly assigned to either use cognitive reappraisal (intervention) or to immerse themselves in their senses and surroundings (control) while walking across a wooden plank suspended 80 stories above the ground in virtual reality. We measured behavioral ratings, salivary alpha amylase and cortisol levels, as well as frontal brain asymmetries, captured using mobile electroencephalography (EEG). Across both conditions, we found decisive evidence of increased subjective fear and salivary alpha amylase, a marker of sympathetic activation. However, we found no increase in cortisol levels following the task suggesting that subjective fear alone is not sufficient to trigger an HPA-axis response. In contrast to our hypotheses, the reappraisal group did not show any difference compared to the control group for neither behavioral, endocrine nor neural measures. On the one hand, our findings may suggest that reappraisal might not be a suitable strategy to regulate realistic and intensely frightening situations. On the other hand, further analyses also indicated that the control group may have also regulated their emotions due to increased mindfulness of their inner states and their environment. Future studies are needed to confirm these observations and ascertain the efficacy of cognitive reappraisal on fear in realistic settings.",2025-09-16T19:32:52.602311,,,https://osf.io/preprints/psyarxiv/jyq9w_v1/,,psyarxiv
a3ptk_v1,Bridging reinforcement-learning and drift-diffusion modeling to uncover the cognitive processes underlying collective foraging,"Inferences drawn from cognitive-computational models necessarily depend on their assumptions, yet models from distinct frameworks are rarely tested against each other. Here, we directly compare different variants of social reinforcement-learning and drift-diffusion models within the same collective foraging paradigm, investigating the cognitive processes
governing the integration of social information. We designed an interactive immersive-reality experiment, where participants—either alone or in groups of five—foraged for rewards in environments with different resource distributions. Our behavioral results revealed that groups outperformed solitary foragers and even optimal Bayesian agents in environments with sparse rewards but large differences in patch quality—precisely as predicted by our numerical simulations from both frameworks. Computational analyses showed that reinforcement-learning and drift-diffusion models generated similar behav-
ioral predictions, with both frameworks accurately reproducing participants’ behavior across conditions. However, at the cognitive level, both frameworks partly diverged in explaining the process of social information integration, overall suggesting that participants integrated the choices and payoffs of others into their personal evaluation of the environment. This study deepens our understanding of social decision-making processes in naturalistic collectives and emphasizes the importance of cross-framework comparisons.",2025-09-16T07:15:16.385535,"Collective Intelligence,Computational Modelling,Drift-diffusion models,Foraging,Reinforcement-learning models",,https://osf.io/preprints/psyarxiv/a3ptk_v1/,,psyarxiv
gjt52_v1,Mid-Frontal Theta Power Associated With Instruction-Based Modulations in Cognitive Stability and Flexibility,"Cognitive stability and flexibility are often conceived as two antagonistic modes of cognitive control. While stability supports the maintenance of a stable task focus and resistance against interference, cognitive flexibility facilitates adaptive responses to changing demands. In a pre-registered electroencephalography study, we investigated the mechanisms underlying adjustments in cognitive stability and flexibility by examining neural signatures of cognitive control adjustments. Specifically, we tested whether deliberate enhancements in cognitive stability and flexibility levels were associated with a facilitation of goal shielding and shifting, respectively. Participants completed a task-switching experiment in which they received explicit strategy instructions that aimed at promoting either cognitive stability or flexibility in a within-subjects design. We assessed mid-frontal theta power as an indicator of cognitive control recruitment and effort mobilization. Participants succeeded in adopting the instructed control states and behaviorally exhibited inverse adjustments in indicators of cognitive stability and flexibility. However, we did not find any differences in theta power in response to shielding or shifting demands between conditions. Consistent with previous studies and subjective effort ratings, more stable control states were further not associated with a generally increased recruitment of cognitive control. We thus did not find that adjustments in cognitive stability and flexibility were linked to modulations in effort or cognitive control recruitment. Potential processes that may have promoted more effective task shielding and shifting are discussed, providing directions for future research.",2025-09-16T07:06:41.198372,"cognitive control,meta-control,mid-frontal theta,task switching",,https://osf.io/preprints/psyarxiv/gjt52_v1/,,psyarxiv
vehdt_v1,Examining the Modulating Effects of Reinforcement Learning and Explicit Instructions on Cognitive Stability and Flexibility,"In goal-directed action, individuals must adjust their cognitive stability and flexibility levels to meet varying situational demands and minimize the costs associated with these cognitive control functions. Identifying factors that reliably modulate stability and flexibility is essential for studying their underlying mechanisms and holds potential to support individuals in reducing associated costs. The present study investigated two potential control modulators and tested whether reinforcement-based learning and explicit instructions can induce shifts in cognitive stability and flexibility. Furthermore, it aimed to contribute to the ongoing debate on whether cognitive stability and flexibility represent extreme points on a unidimensional continuum and therefore underlie an inherent tradeoff or rather depend on independent mechanisms. To this end, we conducted two online task-switching experiments. In Experiment 1, we examined whether selectively rewarding participants for stable or flexible behavior would promote the respective control states. In Experiment 2, we aimed to replicate previous findings of instruction-based control adaptations. We did not find coherent evidence for reinforcement- and instruction-based control adjustments. However, across both experiments, shifts in cognitive stability and flexibility were negatively correlated at the level of individual participants. Results thus indicated at least a strategic tradeoff between cognitive stability and flexibility in the applied paradigms.",2025-09-19T13:43:45.323525,"cognitive control,control dilemma,instruction effects,learning effects,meta-control,task switching",,https://osf.io/preprints/psyarxiv/vehdt_v1/,,psyarxiv
trj6k_v1,Balancing Act: Investigating Modulators and Mechanisms of Cognitive Stability and Flexibility,"Every day, we face the opposing requirements to flexibly shift between goals and to shield them against distractions. Context-dependent adjustments of cognitive stability and flexibility are a prerequisite for adaptive behavior. A current debate centers on whether these two functions of cognitive control involve a tradeoff, manifesting in reciprocal performance benefits and costs, or if cognitive stability and flexibility can be regulated independently. This study aimed to test the assumption of a stability-flexibility tradeoff and investigate determinants of control regulations. We examined whether cognitive stability and flexibility can be regulated voluntarily and whether these adjustments are modulated by the task relevance of distracting information. In two task-switching paradigms with varying distractor relevance, we instructed participants to either focus on the current task or to switch flexibly between tasks in within-subject designs. Monetary rewards were contingent on how well participants succeeded in implementing these instructions. Across both experiments, participants adjusted their cognitive flexibility but not stability according to the instructions. The distractor relevance further did not moderate control adjustments. Multilevel analyses revealed no correlations between changes in task-switch costs and interference costs in both experiments, providing no evidence for the expected tradeoff between cognitive stability and flexibility. Our results provide evidence that adjustments in cognitive flexibility are partly under voluntary control. However, they do not support the notion of an inherent stability-flexibility tradeoff, at least in the task-switching paradigms we used.",2025-09-16T07:00:08.860658,"cognitive control,control dilemma,meta-control,shielding-shifting dilemma,task-switching",,https://osf.io/preprints/psyarxiv/trj6k_v1/,,psyarxiv
yva9j_v4,Exploring the impact of cognitive conflict on subsequent cognitive processes,"Cognitive conflict is often viewed as detrimental to performance, demanding effort, and emotionally aversive. However, when successfully resolved, it can also stimulate cognitive flexibility and adaptation. This raises a question: Can cognitive conflict positively influence subsequent cognitive processes and human behaviour, or is it inherently deleterious? We designed three independent experiments to investigate behavioural changes after congruent and incongruent Stroop items in speeded motor reactions, response inhibition and implicit memory retrieval. Results revealed that cognitive conflict had a beneficial impact selectively on response inhibition, while no impact was observed on speeded responses or memory. Our studies highlight the positive consequences of cognitive conflict in boosting human cognition and behaviour, beyond the classic conflict adaptation, but only when both tasks involve conflict.",2025-09-15T16:25:54.815017,"cognitive conflict,cognitive control,conflict resolution,Stroop task",,https://osf.io/preprints/psyarxiv/yva9j_v4/,,psyarxiv
zyb3f_v2,A Cross-Sectional Study on the Usefulness of Posted Results Data from Trial Registries for Meta-Analyses on Cognitive Behavioral Therapy,"Introduction: Posting results to clinical trial registers is encouraged and even mandatory for certain trials. This study assessed the feasibility of using structured results data from ClinicalTrials.gov for meta-analyses on Cognitive Behavioral Therapy (CBT) using two exemplary approaches. 

Methods: In study one, we searched ClinicalTrials.gov for studies employing CBT for Major Depressive Disorder (MDD) and extracted posted results. We evaluated whether the data were sufficient for running a meta-analysis. In study two, we selected a published meta-analysis on digital interventions for depression, extracted all registrations of the primary sources, and assessed if the meta-analysis could be reproduced using posted results.

Results: For study one, we identified 179 completed studies on CBT for MDD from ClinicalTrials.gov. 16 of 179 studies had posted results and 15 had reported depression outcomes, using various psychological scales, such as the BDI-II. This low number of posted results and the heterogeneity of reported scales made running a meta-analysis infeasible. In study two, using 83 primary sources of a published meta-analysis, we obtained 59 registrations. Only three studies had  posted results, all to ClinicalTrials.gov. Again, this made running or reproducing the meta-analysis infeasible.

Conclusion: The potential for clinical trial registries to support meta-analyses is substantial, yet few studies on psychotherapy post their results. Core results of clinical trials should be openly available in a timely manner and in a structured format. Currently, it seems that the posting of results data is so uncommon that running meta-analyses using structured results data from trial registries is practically impossible.",2025-09-15T13:42:40.055863,"cognitive behavioral therapy,depression,feasibility,meta-science,trial registration",,https://osf.io/preprints/psyarxiv/zyb3f_v2/,,psyarxiv
tgwep_v1,Acute Effects of Fasting on Cognitive Performance: A Systematic Review and Meta-Analysis,"Although fasting—abstaining from food for several hours to days—is generally considered safe and potentially beneficial for long-term health, concerns persist about its acute effects on cognitive function. Given the importance of sustaining adequate levels of cognitive performance for professional and personal activities, this potential side effect warrants careful examination. Here, we synthesize evidence from experimental studies comparing cognitive performance between fasted and satiated healthy adults using standardized psychological tasks. Analyzing 222 effect sizes across 3,484 participants (median fasting duration: 12 hours), our hierarchical random-effects model revealed no meaningful difference between fasted and satiated participants (g = 0.02, 95% CrI = [-0.05, 0.10]), with low between-study heterogeneity (τ = 0.17). Notably, we observed modest reductions in cognitive performance for longer fasting intervals, and for younger (vs. older) participants during fasts. Differences across cognitive domains (e.g., attention and inhibitory control) were negligible. These findings suggest that cognitive performance remains remarkably stable during short-term fasting, supporting the feasibility of fasting practices while highlighting nuanced considerations for implementation in health interventions.",2025-09-15T13:41:44.865510,"Bayes,cognition,fastng,intermittent-fasting,meta-analysis",10.1037/bul0000492,https://osf.io/preprints/psyarxiv/tgwep_v1/,,psyarxiv
wyvq9_v1,Methodology for Structural Equation Model Selection: A Foundation for Holistic Understanding of Cognitive Biases in the Workplace,"This paper outlines the methodological approach to Structural Equation Modelling (SEM) model selection employed in a quantitative study investigating cognitive biases in workplace decision-making in Singapore. Building upon a comprehensive systematic literature review (Ohms 2025g), which identified key research gaps and prominent cognitive biases, and a subsequent paper detailing the research framework and hypothesis development (Ohms 2025f), this study aimed to holistically assess the complex interplay between biases, decision-making stages, and moderating factors. The robust methodological design (Ohms 2025e) and data validation procedures (Ohms 2025a), including outlier detection, normality assessment, and reliability testing, provided the essential foundation for advanced statistical analysis. This paper specifies, estimates, and systematically refines the SEM model through a backward elimination strategy. It elaborates on the choice of a robust estimator, the interpretation of various model fit indices (e.g., Chi-square, CFI, TLI, RMSEA, AIC, BIC), and the iterative selection of the most simplified yet well-fitting model (Model 15). By thoroughly documenting the rigorous SEM model selection methodology, this paper contributes to establishing a strong analytical basis for subsequent empirical investigations into direct and moderated relationships, ensuring the reliability and validity of the holistic insights derived from the research.",2025-09-16T20:13:17.934527,"Cognitive Biases,Model Selection,Quantitative Study,Statistical Analysis,Structural Equation Modelling,Workplace Decision-Making",,https://osf.io/preprints/psyarxiv/wyvq9_v1/,,psyarxiv
gnbqf_v1,The Moderating Effect of Time Pressure on the Relationship between Cognitive Biases and Information Processing in the Singaporean Workplace,"This paper investigates the moderating role of time pressure on the relationships between three prominent cognitive biases, Overconfidence Bias (OB), Herding Bias (HB), and Decision Avoidance Bias (AB), and two stages of workplace decision-making: Evaluating Information (EI) and Searching Information (SI). Building from the theoretical foundation established by Ohms (2025h) and the significant research gaps noted by Ohms (2025i),  this study uses a cross-sectional, mono-quantitative survey methodology (Ohms (2025g) of 365 employees in Singapore. Additionally, Ohms (2025a) documented the data validation and preliminary analysis, which provided a concrete basis for more complex analyses. Hence, this paper builds upon the analysis of direct effects reported by Ohms (2025b, 2025c) and applies the specific methodological procedures for moderation detailed by Ohms (2025e). Results from multiple regression with robust standard errors show that time pressure does not significantly moderate the strong effects of overconfidence and herding biases on either stage of information processing. However, time pressure moderates the relationship between decision avoidance and information evaluation by weakening the negative impact of avoidance. These results contribute to behavioural economics and provide helpful information for organisational decision-making in the Singaporean workplace by emphasising the selective nature of time pressure as a contextual stressor.",2025-09-16T20:13:10.342050,"Behavioral Economics,Cognitive Biases,Decision Quality,Moderating Variable,Organizational Practice,Singapore,Stressors,Time Pressure,Workplace Decision-Making",,https://osf.io/preprints/psyarxiv/gnbqf_v1/,,psyarxiv
hec86_v3,"Finding your academic voice: faster, healthier writing with AI speech recognition","Academic writing productivity is constrained by keyboard limitations and associated health risks. This article presents a systematic approach to integrating AI-powered voice technology into academic workflows. I distinguish transcription (converting recorded audio) from dictation (real-time composition), provide tool recommendations for different use cases, and outline implementation strategies including AI prompts for processing recordings. Voice technology enables composition at 130+ words per minute versus 40 WPM typing while reducing repetitive strain injuries. This workflow offers academics a practical method to increase writing efficiency and promote sustainable work practices.",2025-09-14T10:28:55.918381,"AI,Dictation,LLMs,Transcription,Voice,Writing",10.1038/d41586-025-02418-9,https://osf.io/preprints/psyarxiv/hec86_v3/,,psyarxiv
zegt5_v1,"Blinded by Bad Identity: The Role of Collective Narcissism, Need for Cognitive Closure and Willful Ignorance in Fostering Intergroup Bias and Hostility among Catholics and Atheists","This article proposes a theoretical model linking collective narcissism, need for cognitive closure, and willful ignorance as important mechanisms driving intergroup bias and conspiracy beliefs. The model suggests that individuals strongly identified with their group in a narcissistic way are motivated to avoid information threatening ingroup image, especially when they also seek cognitive certainty. This deliberate ignorance serves to protect group image and reinforce prejudice. The framework applies symmetrically to both religious (Catholics) and non-religious (atheists) groups, highlighting a universal psychological mechanism. Secure group identification, in contrast, is posited to buffer against these effects.",2025-09-14T10:36:03.741466,"collective narcissism,conspiracy beliefs,need for cognitive closure,prejudice,willful ignorance",,https://osf.io/preprints/psyarxiv/zegt5_v1/,,psyarxiv
97tkx_v1,Measuring Cognitive Functioning in Older Adults Using Artificial Intelligence Chatbot Narrative Interviews,"This study examined whether older adults (age 55+) could effectively interact with an Intelligent Cognitive Assistant (ICA) chatbot during a narrative interview, how they perceived the system, and whether textual data from the interview could be used to assess cognitive ability and relate to cognitive functioning and health outcomes. Participants were recruited from Prolific, a crowdsourcing platform (N = 164), and completed four cognitive ability tasks, a narrative interview with an ICA, and a battery of survey measures. Our findings indicate that older adults can engage meaningfully with an ICA and provide enough textual cues to assess personality on par with previous studies on younger adult samples. These older adults also reported that they enjoyed the interaction and found it easy to use and concentrate throughout the interview. We were able to use the textual responses from the narrative interview to assess cognitive ability to a limited extent, primarily capturing aspects of verbal fluency; however, correlations of narrative-based cognitive ability scores with self-reported cognitive functioning and health outcomes were weak. Overall, these results suggest that ICA systems are not only feasible but also engaging and easy for older adults to use. This presents a promising first step towards the development of automated, scalable tools for cognitive evaluation. We encourage future research to design and validate an ICA system specifically for cognitive evaluation.",2025-09-14T06:03:10.162281,,,https://osf.io/preprints/psyarxiv/97tkx_v1/,,psyarxiv
79kqs_v1,"Object recognition ability predicts  episodic location memory, enhanced by meaningfulness","People differ in their ability to distinguish visually similar items, a domain-general ability known as o (Richler et al., 2019). While o typically involves extracting invariant object properties, we investigated whether it also relates to long-term memory for episodic information extrinsic to object identity, specifically, object location. We further examined whether this relationship is influenced by stimulus meaningfulness, a factor known to enhance long-term memory, by using both high- and low-meaning stimuli. Participants completed a location memory test, a series of visual object-recognition tasks assessing o, and other cognitive covariate measures. Results showed a positive correlation between o and location memory, which was stronger for high-meaning than for low-meaning stimuli. This suggests that semantic content may enhance the link between object recognition and episodic location memory. Importantly, these effects remained after controlling for age, gender, low-level visual perception, working memory, and general intelligence. Our findings indicate that domain-general object recognition ability contributes to episodic memory by supporting the binding of meaningful objects to their spatial context. This challenges traditional cognitive boundaries by integrating current knowledge about individual differences in perception and memory, with semantic meaning acting as a significant moderator.",2025-09-14T05:40:35.607772,Object recognition; Long-term memory; Semantic meaning,,https://osf.io/preprints/psyarxiv/79kqs_v1/,,psyarxiv
